session,subject,period,p,score,median,upper,ownmatch,bc,g,x,y,z,bcx,bcy,bcz,winner,winnerx,winnery,winnerz,numwinners,prize,prizex,prizey,prizez,topay,year,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,sex,mu,ResponseTimeBC
37,370011,10,0.69999999,38,40.058422,0,1,15,2,1,0,0,15,7,9,0,0,1,0,1,0,0,6,0,26,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,70
37,370005,3,0.69999999,40,40.058422,0,1,25,2,0,1,0,70,25,12,1,0,1,0,1,6,0,6,0,23,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
37,370016,8,0.69999999,40,40.058422,1,1,0,3,0,1,0,0,0,0,1,1,1,1,3,2,2,2,2,7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
37,370003,9,0.69999999,47,40.058422,1,1,0,3,1,0,0,0,1,0,1,1,0,1,2,3,3,0,3,34,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,86
37,370016,9,0.69999999,40,40.058422,1,1,1,3,0,1,0,0,1,0,0,1,0,1,2,0,3,0,3,7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
37,370003,3,0.69999999,47,40.058422,1,1,15,3,1,0,0,15,16,8,0,0,0,1,1,0,0,0,6,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,69
37,370018,4,0.69999999,48,40.058422,1,1,8,3,0,0,1,5,7,8,0,1,0,0,1,0,6,0,0,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11
37,370018,10,0.69999999,48,40.058422,1,1,0,3,0,0,1,0,0,0,1,1,1,1,3,2,2,2,2,30,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
37,370016,6,0.69999999,40,40.058422,1,1,2,3,0,1,0,0,2,1,0,0,0,1,1,0,0,0,6,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3
37,370003,8,0.69999999,47,40.058422,1,1,0,3,1,0,0,0,0,0,1,1,1,1,3,2,2,2,2,31,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,87
37,370016,7,0.69999999,40,40.058422,1,1,1,3,0,1,0,0,1,0,0,1,0,1,2,0,3,0,3,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11
37,370016,1,0.69999999,40,40.058422,1,1,40,3,0,1,0,30,40,35,0,1,0,0,1,0,6,0,0,5,2014,5,3,5,1,5,2,5,4,5,5,5,2,5,2,5,5,3,4,2,5,1,5,4,5,4,4,2,5,4,2,4,5,5,5,4,5,2,2,1,5,2,5,4,2,5,2,3,5,2,2,2,2,2,4,2,3,4,2,2,2,2,5,5,3,2,2,2,2,3,1,14
37,370018,7,0.69999999,48,40.058422,1,1,0,3,0,0,1,0,1,0,1,1,0,1,2,3,3,0,3,23,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25
37,370018,6,0.69999999,48,40.058422,1,1,1,3,0,0,1,0,2,1,1,0,0,1,1,6,0,0,6,20,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,51
37,370018,8,0.69999999,48,40.058422,1,1,0,3,0,0,1,0,0,0,1,1,1,1,3,2,2,2,2,25,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
37,370016,3,0.69999999,40,40.058422,1,1,16,3,0,1,0,15,16,8,0,0,0,1,1,0,0,0,6,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
37,370018,9,0.69999999,48,40.058422,1,1,0,3,0,0,1,0,1,0,1,1,0,1,2,3,3,0,3,28,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
37,370016,10,0.69999999,40,40.058422,1,1,0,3,0,1,0,0,0,0,1,1,1,1,3,2,2,2,2,9,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
37,370003,7,0.69999999,47,40.058422,1,1,0,3,1,0,0,0,1,0,1,1,0,1,2,3,3,0,3,29,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,89
37,370003,2,0.69999999,47,40.058422,1,1,12,3,1,0,0,12,40,25,1,1,0,0,1,6,6,0,0,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13
37,370003,5,0.69999999,47,40.058422,1,1,2,3,1,0,0,2,3,2,1,1,0,1,2,3,3,0,3,26,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,88
37,370016,4,0.69999999,40,40.058422,1,1,7,3,0,1,0,5,7,8,0,1,0,0,1,0,6,0,0,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
37,370003,6,0.69999999,47,40.058422,1,1,0,3,1,0,0,0,2,1,0,0,0,1,1,0,0,0,6,26,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,81
37,370018,2,0.69999999,48,40.058422,1,1,25,3,0,0,1,12,40,25,0,1,0,0,1,0,6,0,0,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
37,370016,2,0.69999999,40,40.058422,1,1,40,3,0,1,0,12,40,25,0,1,0,0,1,0,6,0,0,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7
37,370018,3,0.69999999,48,40.058422,1,1,8,3,0,0,1,15,16,8,1,0,0,1,1,6,0,0,6,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
37,370003,1,0.69999999,47,40.058422,1,1,30,3,1,0,0,30,40,35,1,1,0,0,1,6,6,0,0,11,2014,4,4,3,1,4,2,4,4,2,5,5,1,5,5,5,5,5,1,2,4,5,5,2,4,4,3,2,5,2,4,4,5,5,4,1,4,2,4,2,5,1,5,2,2,5,4,2,4,2,5,2,4,4,5,2,4,4,5,3,2,2,5,4,4,2,3,2,2,3,1,85
37,370003,10,0.69999999,47,40.058422,1,1,0,3,1,0,0,0,0,0,1,1,1,1,3,2,2,2,2,36,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,90
37,370016,5,0.69999999,40,40.058422,1,1,3,3,0,1,0,2,3,2,0,1,0,1,2,0,3,0,3,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3
37,370003,4,0.69999999,47,40.058422,1,1,5,3,1,0,0,5,7,8,1,1,0,0,1,6,6,0,0,23,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,68
37,370018,1,0.69999999,48,40.058422,1,1,35,3,0,0,1,30,40,35,0,1,0,0,1,0,6,0,0,5,2014,4,5,5,3,5,3,4,4,4,3,4,4,5,5,5,4,3,4,4,4,4,3,4,3,3,3,4,5,4,4,4,4,4,4,3,3,4,3,4,4,2,3,5,4,3,5,4,3,3,4,3,5,3,4,3,4,5,3,2,3,4,4,4,3,3,2,2,3,3,1,3
37,370018,5,0.69999999,48,40.058422,1,1,2,3,0,0,1,2,3,2,1,1,0,1,2,3,3,0,3,14,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5
37,370004,3,0.69999999,36,40.058422,0,1,19,4,0,1,0,21,19,40,1,0,1,0,1,6,0,6,0,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,54
37,370014,3,0.69999999,38,40.058422,0,1,40,4,0,0,1,21,19,40,0,0,1,0,1,0,0,6,0,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,44
37,370009,5,0.69999999,39,40.058422,0,1,19,4,1,0,0,19,30,19,1,1,0,1,2,3,3,0,3,14,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,74
37,370004,1,0.69999999,36,40.058422,0,1,41,4,0,1,0,19,41,7,0,1,0,0,1,0,6,0,0,5,2014,2,4,5,2,4,5,4,1,3,4,2,2,5,4,2,3,4,1,4,2,5,5,2,2,2,3,4,5,5,3,5,4,4,3,5,2,2,5,5,4,4,4,2,2,5,3,2,3,2,5,2,2,4,5,2,5,4,3,2,2,2,4,4,4,2,2,2,2,2,0,24
37,370004,8,0.69999999,36,40.058422,0,1,10,4,0,1,0,24,10,19,1,0,1,0,1,6,0,6,0,23,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,71
37,370009,3,0.69999999,39,40.058422,0,1,21,4,1,0,0,21,19,40,0,0,1,0,1,0,0,6,0,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,70
37,370014,9,0.69999999,38,40.058422,0,1,7,4,0,0,1,42,12,7,0,0,1,0,1,0,0,6,0,14,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11
37,370009,4,0.69999999,39,40.058422,0,1,58,4,1,0,0,58,18,23,0,0,0,1,1,0,0,0,6,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,88
37,370014,2,0.69999999,38,40.058422,0,1,55,4,0,0,1,4,23,55,0,0,1,0,1,0,0,6,0,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42
37,370004,9,0.69999999,36,40.058422,0,1,12,4,0,1,0,42,12,7,1,0,1,0,1,6,0,6,0,29,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45
37,370014,5,0.69999999,38,40.058422,0,1,19,4,0,0,1,19,30,19,1,1,0,1,2,3,3,0,3,14,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20
37,370014,4,0.69999999,38,40.058422,0,1,23,4,0,0,1,58,18,23,1,0,0,1,1,6,0,0,6,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16
37,370009,2,0.69999999,39,40.058422,0,1,4,4,1,0,0,4,23,55,0,0,1,0,1,0,0,6,0,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,80
37,370004,7,0.69999999,36,40.058422,0,1,19,4,0,1,0,7,19,25,0,1,0,0,1,0,6,0,0,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47
37,370004,5,0.69999999,36,40.058422,0,1,30,4,0,1,0,19,30,19,0,1,0,1,2,0,3,0,3,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9
37,370009,6,0.69999999,39,40.058422,0,1,28,4,1,0,0,28,99,17,1,1,0,0,1,6,6,0,0,20,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23
37,370009,9,0.69999999,39,40.058422,0,1,42,4,1,0,0,42,12,7,0,0,1,0,1,0,0,6,0,26,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,97
37,370014,10,0.69999999,38,40.058422,0,1,11,4,0,0,1,5,15,11,0,1,0,0,1,0,6,0,0,14,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9
37,370014,8,0.69999999,38,40.058422,0,1,19,4,0,0,1,24,10,19,0,0,1,0,1,0,0,6,0,14,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25
37,370014,1,0.69999999,38,40.058422,0,1,7,4,0,0,1,19,41,7,0,1,0,0,1,0,6,0,0,5,2014,5,3,5,1,5,1,4,4,5,4,5,1,5,4,5,5,4,1,1,5,2,2,1,4,4,4,2,4,3,5,1,3,5,5,2,5,3,4,1,4,1,3,4,5,4,5,3,4,3,5,3,3,3,5,4,3,5,4,1,2,4,5,5,2,1,1,1,2,2,0,21
37,370004,2,0.69999999,36,40.058422,0,1,23,4,0,1,0,4,23,55,1,0,1,0,1,6,0,6,0,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27
37,370009,10,0.69999999,39,40.058422,0,1,5,4,1,0,0,5,15,11,1,1,0,0,1,6,6,0,0,32,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,148
37,370014,6,0.69999999,38,40.058422,0,1,17,4,0,0,1,28,99,17,0,1,0,0,1,0,6,0,0,14,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,54
37,370004,10,0.69999999,36,40.058422,0,1,15,4,0,1,0,5,15,11,0,1,0,0,1,0,6,0,0,29,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21
37,370009,8,0.69999999,39,40.058422,0,1,24,4,1,0,0,24,10,19,0,0,1,0,1,0,0,6,0,26,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,125
37,370014,7,0.69999999,38,40.058422,0,1,25,4,0,0,1,7,19,25,0,1,0,0,1,0,6,0,0,14,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19
37,370004,4,0.69999999,36,40.058422,0,1,18,4,0,1,0,58,18,23,0,0,0,1,1,0,0,0,6,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29
37,370004,6,0.69999999,36,40.058422,0,1,99,4,0,1,0,28,99,17,0,1,0,0,1,0,6,0,0,17,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40
37,370009,1,0.69999999,39,40.058422,0,1,19,4,1,0,0,19,41,7,1,1,0,0,1,6,6,0,0,11,2014,5,2,4,2,4,2,3,3,3,5,4,1,5,2,2,4,4,3,3,4,2,4,4,3,4,3,2,4,2,5,3,5,5,4,3,4,2,4,2,4,2,5,4,3,3,3,3,3,3,4,2,3,3,2,2,3,3,3,3,3,2,4,3,3,2,2,3,4,2,0,8
37,370009,7,0.69999999,39,40.058422,0,1,7,4,1,0,0,7,19,25,1,1,0,0,1,6,6,0,0,26,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,132
37,370006,5,0.69999999,45,40.058422,1,1,14,5,1,0,0,14,9,4,0,0,0,1,1,0,0,0,6,11,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,45
37,370006,7,0.69999999,45,40.058422,1,1,2,5,1,0,0,2,3,2,1,1,0,1,2,3,3,0,3,14,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13
37,370002,9,0.69999999,54,40.058422,1,1,1,5,0,1,0,0,1,0,0,1,0,1,2,0,3,0,3,29,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,79
37,370017,7,0.69999999,42,40.058422,1,1,2,5,0,0,1,2,3,2,1,1,0,1,2,3,3,0,3,20,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9
